pagina	pregunta	incisos
202	intencion	a
202	localizacion_problema	b
202	involucrados	c
202	formalidad	a
202	nivel_educacion	b
202	tono	a
202	emociones	f
202	tipo_entidad	b
202	origen_entidad	b
202	proposito	d
202	informacion_presentada	a
202	vision	d
202	consecuencias	d
202	que_muestra	c
202	intencion	a
202	localizacion_problema	c
202	involucrados	f e d
202	formalidad	a
202	nivel_educacion	b
202	tono	a
202	emociones	h
233	tipo_entidad	h
233	origen_entidad	b
233	proposito	d
233	informacion_presentada	a
233	vision	d
233	consecuencias	d
233	que_muestra	d
233	intencion	b
233	localizacion_problema	b
233	involucrados	e
233	formalidad	a
233	nivel_educacion	b
233	tono	b
233	emociones	h
233	tipo_entidad	h
233	origen_entidad	b
233	proposito	d
233	informacion_presentada	a
233	vision	d
233	consecuencias	c
233	que_muestra	d
233	intencion	a
233	localizacion_problema	b
233	involucrados	b
233	formalidad	a
233	nivel_educacion	b
233	tono	b
233	emociones	h
233	tipo_entidad	h
233	origen_entidad	b
233	proposito	d
233	informacion_presentada	a
233	vision	d
233	consecuencias	c
233	que_muestra	d
233	intencion	a
233	localizacion_problema	b
233	involucrados	b g
233	formalidad	a
233	nivel_educacion	b
233	tono	b
233	emociones	h
262	tipo_entidad	h
262	origen_entidad	a
262	proposito	h d
262	informacion_presentada	a
262	vision	d
262	consecuencias	a
262	que_muestra	d
262	intencion	e
262	localizacion_problema	b
262	involucrados	a e b
262	formalidad	a
262	nivel_educacion	b
262	tono	b
262	emociones	g
262	tipo_entidad	b
262	origen_entidad	a
262	proposito	d
262	informacion_presentada	a
262	vision	d
262	consecuencias	a
262	que_muestra	d
262	intencion	e
262	localizacion_problema	b
262	involucrados	b c f
262	formalidad	a
262	nivel_educacion	b
262	tono	a
262	emociones	h
262	tipo_entidad	b
262	origen_entidad	a
262	proposito	d
262	informacion_presentada	a
262	vision	d
262	consecuencias	a
262	que_muestra	c
262	intencion	e
262	localizacion_problema	b
262	involucrados	f e d
262	formalidad	a
262	nivel_educacion	b
262	tono	b
262	emociones	h
545	tipo_entidad	a
545	origen_entidad	b
545	proposito	d
545	informacion_presentada	a
545	vision	d
545	consecuencias	c
545	que_muestra	d
545	intencion	b
545	localizacion_problema	b
545	formalidad	a
545	nivel_educacion	b
545	tono	a
545	emociones	h
545	tipo_entidad	a
545	origen_entidad	b
545	proposito	d
545	informacion_presentada	a
545	vision	d
545	consecuencias	d
545	que_muestra	d
545	intencion	e
545	localizacion_problema	c
545	involucrados	c
545	formalidad	a
545	nivel_educacion	b
545	tono	b
545	emociones	g
545	tipo_entidad	a
545	origen_entidad	b
545	proposito	d
545	informacion_presentada	a
545	vision	d
545	consecuencias	d
545	que_muestra	d
545	formalidad	a
545	nivel_educacion	b
545	tono	b
545	emociones	c
294	tipo_entidad	h
294	origen_entidad	b
294	proposito	b
294	informacion_presentada	a
294	vision	d
294	consecuencias	c
294	que_muestra	c
294	intencion	e
294	localizacion_problema	c
294	involucrados	c
294	formalidad	a
294	nivel_educacion	b
294	tono	b
294	emociones	h
294	tipo_entidad	h
294	origen_entidad	b
294	proposito	b
294	informacion_presentada	a
294	vision	d
294	consecuencias	c
294	que_muestra	c
294	intencion	a
294	localizacion_problema	b
294	involucrados	c
294	formalidad	a
294	nivel_educacion	b
294	tono	b
294	emociones	h
294	tipo_entidad	h
294	origen_entidad	b
294	proposito	b
294	informacion_presentada	a
294	vision	d
294	consecuencias	c
294	que_muestra	d
294	intencion	a
294	localizacion_problema	b
294	involucrados	f g c d
294	formalidad	a
294	nivel_educacion	b
294	tono	b
294	emociones	g
376	tipo_entidad	b
376	origen_entidad	b
376	proposito	d
376	informacion_presentada	a
376	vision	d
376	consecuencias	c
376	que_muestra	b
376	intencion	b
376	localizacion_problema	b
376	involucrados	b
376	formalidad	a
376	nivel_educacion	b
376	tono	b
376	emociones	h
376	tipo_entidad	b
376	origen_entidad	b
376	proposito	d
376	informacion_presentada	a
376	vision	d
376	consecuencias	a
376	que_muestra	c
376	intencion	b
376	localizacion_problema	b
376	involucrados	f
376	formalidad	a
376	nivel_educacion	b
376	tono	a
376	emociones	h
376	tipo_entidad	b
376	origen_entidad	b
376	proposito	d
376	informacion_presentada	a
376	vision	d
376	consecuencias	c
376	que_muestra	c
376	intencion	a
376	localizacion_problema	c
376	involucrados	b
376	formalidad	a
376	nivel_educacion	b
376	tono	b
376	emociones	h
251	tipo_entidad	h
251	origen_entidad	b
251	proposito	d
251	informacion_presentada	a
251	vision	d
251	consecuencias	c
251	que_muestra	c
251	intencion	a
251	localizacion_problema	b
251	involucrados	e
251	formalidad	a
251	nivel_educacion	b
251	tono	a
251	emociones	g
251	tipo_entidad	h
251	origen_entidad	b
251	proposito	d
251	informacion_presentada	a
251	vision	d
251	consecuencias	a
251	que_muestra	c
251	intencion	a
251	localizacion_problema	b
251	involucrados	a
251	formalidad	a
251	nivel_educacion	b
251	tono	b
251	emociones	h
251	tipo_entidad	h
251	origen_entidad	b
251	proposito	d
251	informacion_presentada	a
251	vision	d
251	consecuencias	a
251	que_muestra	c
251	intencion	a
251	localizacion_problema	b
251	involucrados	e c
251	formalidad	a
251	nivel_educacion	b
251	tono	a
251	emociones	e
32	tipo_entidad	h
32	origen_entidad	b
32	proposito	d
32	informacion_presentada	a
32	vision	d
32	consecuencias	c
32	que_muestra	d
32	intencion	b
32	localizacion_problema	b
32	involucrados	a
32	formalidad	a
32	nivel_educacion	b
32	tono	b
32	emociones	h
32	tipo_entidad	h
32	origen_entidad	b
32	proposito	d
32	informacion_presentada	a
32	vision	d
32	consecuencias	c
32	que_muestra	d
32	intencion	b
32	localizacion_problema	c
32	involucrados	b c f
32	formalidad	a
32	nivel_educacion	b
32	tono	a
32	emociones	h
32	tipo_entidad	h
32	origen_entidad	b
32	proposito	d
32	informacion_presentada	a
32	vision	d
32	consecuencias	c
32	que_muestra	d
32	intencion	a
32	localizacion_problema	b
32	involucrados	e d
32	formalidad	a
32	nivel_educacion	b
32	tono	a
32	emociones	h
428	tipo_entidad	h
428	origen_entidad	b
428	proposito	d
428	informacion_presentada	a
428	vision	d
428	consecuencias	c
428	que_muestra	c
428	intencion	a
428	localizacion_problema	b
428	involucrados	f g e a b
428	formalidad	a
428	nivel_educacion	b
428	tono	a
428	emociones	a
428	tipo_entidad	h
428	origen_entidad	a
428	proposito	d
428	informacion_presentada	a
428	vision	d
428	consecuencias	c
428	que_muestra	c
428	intencion	a
428	localizacion_problema	b
428	involucrados	a f
428	formalidad	a
428	nivel_educacion	b
428	tono	a
428	emociones	e
428	tipo_entidad	h
428	origen_entidad	b
428	proposito	e d
428	informacion_presentada	a
428	vision	d
428	consecuencias	c
428	que_muestra	c
428	intencion	a
428	localizacion_problema	c
428	involucrados	f e
428	formalidad	a
428	nivel_educacion	b
428	tono	a
428	emociones	d
112	tipo_entidad	h
112	origen_entidad	b
112	proposito	d
112	informacion_presentada	a
112	vision	d
112	consecuencias	b
112	que_muestra	c
112	intencion	a
112	localizacion_problema	c
112	involucrados	f
112	formalidad	a
112	nivel_educacion	b
112	tono	b
112	emociones	g
112	tipo_entidad	h
112	origen_entidad	b
112	proposito	d
112	informacion_presentada	a
112	vision	d
112	consecuencias	a
112	que_muestra	c
112	intencion	a
112	localizacion_problema	c
112	involucrados	f e
112	formalidad	a
112	nivel_educacion	b
112	tono	a
112	emociones	h
112	tipo_entidad	h
112	origen_entidad	b
112	proposito	d
112	informacion_presentada	a
112	vision	d
112	consecuencias	a
112	que_muestra	c
112	intencion	a
112	localizacion_problema	b
112	involucrados	f e
112	formalidad	a
112	nivel_educacion	b
112	tono	a
112	emociones	h
574	tipo_entidad	h
574	origen_entidad	b
574	proposito	d
574	informacion_presentada	a
574	vision	d
574	consecuencias	a
574	que_muestra	d
574	intencion	f
574	localizacion_problema	b
574	involucrados	c
574	formalidad	a
574	nivel_educacion	b
574	tono	b
574	emociones	h
574	tipo_entidad	h
574	origen_entidad	b
574	proposito	b
574	informacion_presentada	a
574	vision	d
574	consecuencias	a
574	que_muestra	d
574	intencion	c
574	localizacion_problema	c
574	involucrados	c
574	formalidad	a
574	nivel_educacion	b
574	tono	b
574	emociones	h
574	tipo_entidad	h
574	origen_entidad	b
574	proposito	d
574	informacion_presentada	a
574	vision	d
574	consecuencias	c
574	que_muestra	d
574	intencion	e
574	localizacion_problema	c
574	involucrados	c
574	formalidad	a
574	nivel_educacion	b
574	tono	b
574	emociones	g
300	tipo_entidad	h
300	origen_entidad	b
300	proposito	d
300	informacion_presentada	a
300	vision	d
300	consecuencias	d
300	que_muestra	c
300	intencion	b
300	localizacion_problema	b
300	involucrados	d
300	formalidad	a
300	nivel_educacion	b
300	tono	a
300	emociones	h
300	tipo_entidad	h
300	origen_entidad	b
300	proposito	d
300	informacion_presentada	a
300	vision	d
300	consecuencias	b
300	que_muestra	c
300	intencion	b
300	localizacion_problema	b
300	involucrados	e
300	formalidad	a
300	nivel_educacion	b
300	tono	a
300	emociones	h
300	tipo_entidad	h
300	origen_entidad	b
300	proposito	d
300	informacion_presentada	a
300	vision	d
300	consecuencias	b
300	que_muestra	c
300	intencion	c
300	localizacion_problema	b
300	involucrados	f e c
300	formalidad	a
300	nivel_educacion	b
300	tono	a
300	emociones	h
153	tipo_entidad	h
153	origen_entidad	b
153	proposito	d
153	informacion_presentada	a
153	vision	d
153	consecuencias	c
153	que_muestra	d
153	intencion	b
153	localizacion_problema	c
153	involucrados	c
153	formalidad	a
153	nivel_educacion	b
153	tono	a
153	emociones	h
153	tipo_entidad	h
153	origen_entidad	b
153	proposito	d
153	informacion_presentada	a
153	vision	d
153	consecuencias	c
153	que_muestra	c
153	intencion	c
153	localizacion_problema	c
153	involucrados	b e
153	formalidad	a
153	nivel_educacion	b
153	tono	b
153	emociones	g
153	tipo_entidad	h
153	origen_entidad	b
153	proposito	d
153	informacion_presentada	a
153	vision	d
153	consecuencias	c
153	que_muestra	b
153	intencion	b
153	localizacion_problema	c
153	involucrados	e
153	formalidad	a
153	nivel_educacion	b
153	tono	b
153	emociones	h
60	tipo_entidad	h
60	origen_entidad	b
60	proposito	d
60	informacion_presentada	a
60	vision	d
60	consecuencias	a
60	que_muestra	d
60	intencion	b
60	localizacion_problema	b
60	involucrados	e c
60	formalidad	a
60	nivel_educacion	b
60	tono	a
60	emociones	g
60	tipo_entidad	h
60	origen_entidad	b
60	proposito	d
60	informacion_presentada	a
60	vision	d
60	consecuencias	d
60	que_muestra	c
60	intencion	c
60	localizacion_problema	b
60	involucrados	c
60	formalidad	a
60	nivel_educacion	b
60	tono	b
60	emociones	g
60	tipo_entidad	h
60	origen_entidad	b
60	proposito	d
60	informacion_presentada	a
60	vision	d
60	consecuencias	d
60	que_muestra	c
60	intencion	b
60	localizacion_problema	b
60	involucrados	c
60	formalidad	a
60	nivel_educacion	b
60	tono	a
60	emociones	h
243	tipo_entidad	b
243	origen_entidad	b
243	proposito	b
243	informacion_presentada	a
243	vision	d
243	consecuencias	c
243	que_muestra	d
243	intencion	a
243	localizacion_problema	c
243	involucrados	a
243	formalidad	a
243	nivel_educacion	a
243	tono	a
243	emociones	h
243	tipo_entidad	b
243	origen_entidad	b
243	proposito	d
243	informacion_presentada	a
243	vision	d
243	consecuencias	a
243	que_muestra	d
243	intencion	c
243	localizacion_problema	b
243	involucrados	a
243	formalidad	a
243	nivel_educacion	b
243	tono	a
243	emociones	g
243	tipo_entidad	b
243	origen_entidad	a
243	proposito	e d
243	informacion_presentada	a
243	vision	d
243	consecuencias	b
243	que_muestra	d
243	intencion	e
243	localizacion_problema	b
243	involucrados	a f g b
243	formalidad	a
243	nivel_educacion	a
243	tono	a
243	emociones	g
496	tipo_entidad	h
496	origen_entidad	b
496	proposito	d
496	informacion_presentada	a
496	vision	d
496	consecuencias	c
496	que_muestra	c
496	intencion	a
496	localizacion_problema	c
496	involucrados	c
496	formalidad	a
496	nivel_educacion	b
496	tono	b
496	emociones	h
496	tipo_entidad	h
496	origen_entidad	b
496	proposito	e d
496	informacion_presentada	a
496	vision	d
496	consecuencias	c
496	que_muestra	d
496	intencion	a
496	localizacion_problema	c
496	involucrados	f g c d
496	formalidad	a
496	nivel_educacion	b
496	tono	b
496	emociones	h
496	tipo_entidad	h
496	origen_entidad	b
496	proposito	d
496	informacion_presentada	a
496	vision	d
496	consecuencias	c
496	que_muestra	d
496	intencion	a
496	localizacion_problema	b
496	involucrados	c
496	formalidad	a
496	nivel_educacion	b
496	tono	b
496	emociones	h
176	tipo_entidad	h
176	origen_entidad	b
176	proposito	d
176	informacion_presentada	a
176	vision	d
176	consecuencias	b
176	que_muestra	d
176	intencion	c
176	localizacion_problema	c
176	involucrados	b
176	formalidad	a
176	nivel_educacion	b
176	tono	b
176	emociones	h
176	tipo_entidad	h
176	origen_entidad	b
176	proposito	c
176	informacion_presentada	a
176	vision	d
176	consecuencias	a
176	que_muestra	c
176	intencion	c
176	localizacion_problema	c
176	involucrados	c
176	formalidad	a
176	nivel_educacion	b
176	tono	a
176	emociones	h
176	tipo_entidad	h
176	origen_entidad	b
176	proposito	d
176	informacion_presentada	a
176	vision	d
176	consecuencias	a
176	que_muestra	b
176	intencion	b
176	localizacion_problema	c
176	involucrados	a b
176	formalidad	a
176	nivel_educacion	b
176	tono	b
176	emociones	h
182	tipo_entidad	h
182	origen_entidad	b
182	proposito	d
182	informacion_presentada	a
182	vision	d
182	consecuencias	b
182	que_muestra	d
182	intencion	a
182	localizacion_problema	c
182	involucrados	f e c
182	formalidad	a
182	nivel_educacion	b
182	tono	b
182	emociones	f
182	tipo_entidad	h
182	origen_entidad	b
182	proposito	b d
182	informacion_presentada	a
182	vision	d
182	consecuencias	b
182	que_muestra	b
182	intencion	a
182	localizacion_problema	b
182	involucrados	a c f
182	formalidad	a
182	nivel_educacion	b
182	tono	a
182	emociones	g
182	tipo_entidad	h
182	origen_entidad	b
182	proposito	d
182	informacion_presentada	a
182	vision	d
182	consecuencias	b
182	que_muestra	d
182	intencion	a
182	localizacion_problema	b
182	involucrados	b
182	formalidad	a
182	nivel_educacion	b
182	tono	b
182	emociones	h
334	tipo_entidad	b
334	origen_entidad	a
334	proposito	a h b
334	informacion_presentada	a
334	vision	d
334	consecuencias	b
334	que_muestra	c
334	intencion	e
334	localizacion_problema	c
334	involucrados	e
334	formalidad	a
334	nivel_educacion	b
334	tono	a
334	emociones	g
334	tipo_entidad	b
334	origen_entidad	a
334	proposito	a h c b
334	informacion_presentada	a
334	vision	d
334	consecuencias	a
334	que_muestra	c
334	intencion	e
334	localizacion_problema	b
334	involucrados	a
334	formalidad	a
334	nivel_educacion	b
334	tono	a
334	emociones	h
334	tipo_entidad	b
334	origen_entidad	a
334	proposito	h
334	informacion_presentada	a
334	vision	d
334	consecuencias	a
334	que_muestra	c
334	intencion	e
334	localizacion_problema	b
334	involucrados	a
334	formalidad	a
334	nivel_educacion	b
334	tono	b
334	emociones	e
158	tipo_entidad	h
158	origen_entidad	b
158	proposito	d
158	informacion_presentada	a
158	vision	d
158	consecuencias	c
158	que_muestra	c
158	intencion	a
158	localizacion_problema	b
158	involucrados	c
158	formalidad	a
158	nivel_educacion	b
158	tono	b
158	emociones	g
158	tipo_entidad	h
158	origen_entidad	b
158	proposito	d
158	informacion_presentada	a
158	vision	d
158	consecuencias	c
158	que_muestra	c
158	intencion	a
158	localizacion_problema	b
158	involucrados	b c f
158	formalidad	a
158	nivel_educacion	b
158	tono	b
158	emociones	e
158	tipo_entidad	h
158	origen_entidad	b
158	proposito	d
158	informacion_presentada	a
158	vision	d
158	consecuencias	c
158	que_muestra	c
158	intencion	b
158	localizacion_problema	b
158	involucrados	b c
158	formalidad	a
158	nivel_educacion	b
158	emociones	e
325	tipo_entidad	h
325	origen_entidad	b
325	proposito	d
325	informacion_presentada	a
325	vision	d
325	consecuencias	a
325	que_muestra	d
325	intencion	b
325	localizacion_problema	b
325	involucrados	c
325	formalidad	a
325	nivel_educacion	b
325	tono	a
325	emociones	e
325	tipo_entidad	h
325	origen_entidad	b
325	proposito	c
325	informacion_presentada	a
325	vision	d
325	consecuencias	a
325	que_muestra	d
325	intencion	a
325	localizacion_problema	b
325	involucrados	a h b
325	formalidad	a
325	nivel_educacion	b
325	tono	a
325	emociones	h
325	tipo_entidad	h
325	origen_entidad	b
325	proposito	d
325	informacion_presentada	a
325	vision	d
325	consecuencias	a
325	que_muestra	d
325	intencion	e
325	localizacion_problema	b
325	involucrados	c
325	formalidad	a
325	nivel_educacion	b
325	tono	b
325	emociones	h
479	tipo_entidad	b
479	origen_entidad	a
479	proposito	c
479	informacion_presentada	a
479	vision	d
479	consecuencias	c
479	que_muestra	c
479	intencion	a
479	localizacion_problema	b
479	involucrados	f e
479	formalidad	a
479	nivel_educacion	b
479	tono	b
479	emociones	h
479	tipo_entidad	b
479	origen_entidad	a
479	proposito	c
479	informacion_presentada	a
479	vision	d
479	consecuencias	a
479	que_muestra	c
479	intencion	a
479	localizacion_problema	a
479	involucrados	f e
479	formalidad	a
479	nivel_educacion	b
479	tono	b
479	emociones	g
479	tipo_entidad	h
479	origen_entidad	a
479	proposito	c
479	informacion_presentada	a
479	vision	d
479	consecuencias	c
479	que_muestra	c
479	intencion	a
479	localizacion_problema	c
479	involucrados	a
479	formalidad	a
479	nivel_educacion	b
479	tono	b
479	emociones	e
469	tipo_entidad	h
469	origen_entidad	a
469	proposito	d
469	informacion_presentada	a
469	vision	d
469	consecuencias	c
469	que_muestra	c
469	intencion	a
469	localizacion_problema	b
469	involucrados	c
469	formalidad	a
469	nivel_educacion	b
469	tono	b
469	emociones	h
469	tipo_entidad	h
469	origen_entidad	a
469	proposito	d
469	informacion_presentada	a
469	vision	d
469	consecuencias	c
469	que_muestra	c
469	intencion	b
469	localizacion_problema	b
469	involucrados	f e c d
469	formalidad	a
469	nivel_educacion	b
469	tono	a
469	emociones	h
469	tipo_entidad	h
469	origen_entidad	a
469	proposito	d
469	informacion_presentada	a
469	vision	d
469	consecuencias	a
